"","ensembl_gene_id","external_gene_name","gene_biotype"
"1055","PBANKA_092660","PBANKA_092660 protein GCN20, putative","protein_coding"
"1056","PBANKA_092670","PBANKA_092670 circumsporozoite-related antigen","protein_coding"
"1057","PBANKA_092680","PBANKA_092680 conserved Plasmodium protein, unknown function","protein_coding"
"1058","PBANKA_092690","PBANKA_092690 conserved Plasmodium protein, unknown function","protein_coding"
"1059","PBANKA_092700","PBANKA_092700 tyrosine kinase-like protein, putative","protein_coding"
"1060","PBANKA_092710","PBANKA_092710 conserved Plasmodium protein, unknown function","protein_coding"
"1061","PBANKA_092720","PBANKA_092720 conserved Plasmodium protein, unknown function","protein_coding"
"1062","PBANKA_092730","PBANKA_092730 palmitoyltransferase","protein_coding"
"1063","PBANKA_092740","PBANKA_092740 heat shock factor binding protein 1, putative","protein_coding"
"1064","PBANKA_092750","PBANKA_092750 conserved Plasmodium protein, unknown function","protein_coding"
"1065","PBANKA_092760","PBANKA_092760 conserved Plasmodium protein, unknown function","protein_coding"
"1066","PBANKA_092770","PBANKA_092770 conserved Plasmodium protein, unknown function","protein_coding"
"1067","PBANKA_092780","PBANKA_092780 tRNA nucleotidyltransferase, putative","protein_coding"
"1068","PBANKA_092790","PBANKA_092790 metal ion channel, putative","protein_coding"
"1069","PBANKA_092800","PBANKA_092800 conserved Plasmodium protein, unknown function","protein_coding"
"1070","PBANKA_092810","PBANKA_092810 phosphoglycerate mutase, putative","protein_coding"
"1071","PBANKA_092820","PBANKA_092820 conserved Plasmodium protein, unknown function","protein_coding"
"1072","PBANKA_092830","PBANKA_092830 conserved Plasmodium protein, unknown function","protein_coding"
"1073","PBANKA_092840","PBANKA_092840 conserved Plasmodium protein, unknown function","protein_coding"
"1074","PBANKA_092850","PBANKA_092850 ATP-dependent zinc metalloprotease FTSH, putative","protein_coding"
"1075","PBANKA_092860","PBANKA_092860 AP-4 complex subunit mu, putative","protein_coding"
"1076","PBANKA_092870","PBANKA_092870 ubiquitin-protein ligase, putative","protein_coding"
"1077","PBANKA_092880","PBANKA_092880 U2 snRNP auxiliary factor, small subunit, putative","protein_coding"
"1078","PBANKA_092890","PBANKA_092890 conserved protein, unknown function","protein_coding"
"1079","PBANKA_092900","PBANKA_092900 tRNA m(1)G methyltransferase, putative","protein_coding"
"1080","PBANKA_092910","PBANKA_092910 acyl-CoA-binding protein, putative","protein_coding"
"1081","PBANKA_092920","PBANKA_092920 conserved Plasmodium protein, unknown function","protein_coding"
"1082","PBANKA_092930","PBANKA_092930 conserved Plasmodium protein, unknown function","protein_coding"
"1083","PBANKA_092940","PBANKA_092940 conserved Plasmodium protein, unknown function","protein_coding"
"1084","PBANKA_092950","PBANKA_092950 histone acetyltransferase, putative","protein_coding"
"1085","PBANKA_092960","PBANKA_092960 pre-RNA processing ribonucleoprotein, putative","protein_coding"
"1086","PBANKA_092970","PBANKA_092970 haloacid dehalogenase-like hydrolase, putative","protein_coding"
"1087","PBANKA_092980","PBANKA_092980 insulinase, putative","protein_coding"
"1088","PBANKA_092990","PBANKA_092990 heat shock protein 90, putative","protein_coding"
"1089","PBANKA_093000","PBANKA_093000 AP-1 complex subunit sigma, putative","protein_coding"
"1090","PBANKA_093010","PBANKA_093010 conserved Plasmodium protein, unknown function","protein_coding"
"1091","PBANKA_093020","PBANKA_093020 DNA mismatch repair protein MLH, putative","protein_coding"
"1092","PBANKA_093030","PBANKA_093030 GTP-binding nuclear protein RAN/TC4, putative","protein_coding"
"1093","PBANKA_093040","PBANKA_093040 conserved Plasmodium protein, unknown function","protein_coding"
"1094","PBANKA_093050","PBANKA_093050 tyrosine--tRNA ligase, putative","protein_coding"
"1095","PBANKA_093060","PBANKA_093060 conserved Plasmodium protein, unknown function","protein_coding"
"1096","PBANKA_093070","PBANKA_093070 conserved Plasmodium protein, unknown function","protein_coding"
"1097","PBANKA_093080","PBANKA_093080 conserved Plasmodium protein, unknown function","protein_coding"
"1098","PBANKA_093090","PBANKA_093090 deubiquinating/deneddylating enzyme, putative","protein_coding"
"1099","PBANKA_093100","PBANKA_093100 conserved Plasmodium membrane protein, unknown function","protein_coding"
"1100","PBANKA_093110","PBANKA_093110 conserved Plasmodium protein, unknown function","protein_coding"
"1101","PBANKA_093120","PBANKA_093120 heat shock protein 101, putative","protein_coding"
"1102","PBANKA_093130","PBANKA_093130 dipeptidyl aminopeptidase 1, putative","protein_coding"
"1103","PBANKA_093140","PBANKA_093140 oligosaccharyl transferase STT3 subunit, putative","protein_coding"
"1104","PBANKA_093150","PBANKA_093150 folate transporter 2, putative","protein_coding"
"1105","PBANKA_093160","PBANKA_093160 guanine nucleotide-exchange factor SEC12, putative","protein_coding"
"1106","PBANKA_093170","PBANKA_093170 peptidyl-prolyl cis-trans isomerase, putative","protein_coding"
"1107","PBANKA_093180","PBANKA_093180 pyridoxine biosynthesis protein PDX2, putative","protein_coding"
"1108","PBANKA_093190","PBANKA_093190 serine esterase, putative","protein_coding"
"1109","PBANKA_093200","PBANKA_093200 rhoptry neck protein 4","protein_coding"
"1110","PBANKA_093210","PBANKA_093210 palmitoyltransferase","protein_coding"
"1111","PBANKA_093220","PBANKA_093220 peptidyl-prolyl cis-trans isomerase, putative","protein_coding"
"1112","PBANKA_093230","PBANKA_093230 transcription factor with AP2 domain(s), putative","protein_coding"
"1113","PBANKA_093240","PBANKA_093240 berghepain-2","protein_coding"
"1114","PBANKA_093250","PBANKA_093250 SET domain protein, putative","protein_coding"
"1115","PBANKA_093260","PBANKA_093260 conserved Plasmodium protein, unknown function","protein_coding"
"1116","PBANKA_093270","PBANKA_093270 conserved Plasmodium protein, unknown function","protein_coding"
"1117","PBANKA_093280","PBANKA_093280 conserved Plasmodium protein, unknown function","protein_coding"
"1118","PBANKA_093290","PBANKA_093290 glycerol-3-phosphate dehydrogenase, putative","protein_coding"
"1119","PBANKA_093300","PBANKA_093300 serine/threonine protein kinase, putative","protein_coding"
"1120","PBANKA_093310","PBANKA_093310 conserved Plasmodium protein, unknown function","protein_coding"
"1121","PBANKA_093320","PBANKA_093320 conserved Plasmodium protein, unknown function","protein_coding"
"1122","PBANKA_093330","PBANKA_093330 conserved Plasmodium protein, unknown function","protein_coding"
"1123","PBANKA_093340.1","PBANKA_093340.1 GTPase-activating protein, putative","protein_coding"
"1124","PBANKA_093340.2","PBANKA_093340.2 GTPase-activating protein, putative","protein_coding"
"1125","PBANKA_093350","PBANKA_093350 rhomboid protease ROM1","protein_coding"
"1126","PBANKA_093360","PBANKA_093360 dynein light chain 2, putative","protein_coding"
"1127","PBANKA_093370","PBANKA_093370 mitogen-activated protein kinase 2","protein_coding"
"1128","PBANKA_093380","PBANKA_093380 conserved Plasmodium protein, unknown function","protein_coding"
"1129","PBANKA_093390","PBANKA_093390 glyoxalase I, putative","protein_coding"
"1130","PBANKA_093400","PBANKA_093400 RNAse P, putative","protein_coding"
"1131","PBANKA_093410","PBANKA_093410 GTP-binding protein, putative","protein_coding"
"1132","PBANKA_093420","PBANKA_093420 ubiquitin, putative","protein_coding"
"1133","PBANKA_093430","PBANKA_093430 protein tyrosine phosphatase, putative","protein_coding"
"1134","PBANKA_093440","PBANKA_093440 conserved Plasmodium protein, unknown function","protein_coding"
"1135","PBANKA_093450","PBANKA_093450 protein tyrosine phosphatase, putative","protein_coding"
"1136","PBANKA_093460","PBANKA_093460 conserved Plasmodium protein, unknown function","protein_coding"
"1137","PBANKA_093470","PBANKA_093470 conserved Plasmodium protein, unknown function","protein_coding"
"1138","PBANKA_093480","PBANKA_093480 conserved Plasmodium protein, unknown function","protein_coding"
"1139","PBANKA_093490","PBANKA_093490 conserved Plasmodium protein, unknown function","protein_coding"
"1140","PBANKA_093500","PBANKA_093500 conserved Plasmodium protein, unknown function","protein_coding"
"1141","PBANKA_093510","PBANKA_093510 conserved Plasmodium protein, unknown function","protein_coding"
"1142","PBANKA_093520","PBANKA_093520 conserved Plasmodium protein, unknown function","protein_coding"
"1143","PBANKA_093530","PBANKA_093530 conserved Plasmodium protein, unknown function","protein_coding"
"1144","PBANKA_093540","PBANKA_093540 ubiquinone biosynthesis protein COQ4, putative","protein_coding"
"1145","PBANKA_093550","PBANKA_093550 conserved Plasmodium protein, unknown function","protein_coding"
"1146","PBANKA_093560","PBANKA_093560 conserved Plasmodium protein, unknown function","protein_coding"
"1147","PBANKA_093570","PBANKA_093570 conserved Plasmodium protein, unknown function","protein_coding"
"1148","PBANKA_093580","PBANKA_093580 peptidyl-prolyl cis-trans isomerase, putative","protein_coding"
"1149","PBANKA_093590","PBANKA_093590 conserved Plasmodium protein, unknown function","protein_coding"
"1150","PBANKA_093600","PBANKA_093600 inositol 5-phosphatase, putative","protein_coding"
"1151","PBANKA_093610","PBANKA_093610 acylphosphatase, putative","protein_coding"
"1152","PBANKA_093620","PBANKA_093620 conserved Plasmodium protein, unknown function","protein_coding"
"1153","PBANKA_093630","PBANKA_093630 syntaxin, putative","protein_coding"
"1154","PBANKA_093640","PBANKA_093640 conserved Plasmodium protein, unknown function","protein_coding"
"1155","PBANKA_093650","PBANKA_093650 replication factor C subunit 5, putative","protein_coding"
"1156","PBANKA_093660","PBANKA_093660 conserved Plasmodium protein, unknown function","protein_coding"
"1157","PBANKA_093670","PBANKA_093670 ES2 protein, putative","protein_coding"
"1158","PBANKA_093680","PBANKA_093680 conserved Plasmodium protein, unknown function","protein_coding"
"1159","PBANKA_093690","PBANKA_093690 actin-like protein, putative","protein_coding"
"1160","PBANKA_093700","PBANKA_093700 mitochondrial ribosomal protein L11 precursor, putative","protein_coding"
"1161","PBANKA_093710","PBANKA_093710 vacuolar protein sorting-associated protein 35, putative","protein_coding"
"1162","PBANKA_093720.2","PBANKA_093720.2 asparagine-rich antigen, putative","protein_coding"
"1163","PBANKA_093720.1","PBANKA_093720.1 asparagine-rich antigen, putative","protein_coding"
"1164","PBANKA_093730","PBANKA_093730 conserved Plasmodium protein, unknown function","protein_coding"
"1165","PBANKA_093740","PBANKA_093740 pre-mRNA-processing factor 6, putative","protein_coding"
"1166","PBANKA_093750","PBANKA_093750 conserved Plasmodium protein, unknown function","protein_coding"
"1167","PBANKA_093760","PBANKA_093760 conserved Plasmodium protein, unknown function","protein_coding"
"1168","PBANKA_093770","PBANKA_093770 apicoplast ribosomal protein L36e precursor, putative","protein_coding"
"1169","PBANKA_093775","PBANKA_093775 ","ncRNA"
"1170","PBANKA_093780","PBANKA_093780 U3/U14 snoRNA-associated small subunit rRNA processing protein, putative","protein_coding"
"1171","PBANKA_093784","PBANKA_093784 ","ncRNA"
"1172","PBANKA_093786","PBANKA_093786 ","ncRNA"
"1173","PBANKA_093788","PBANKA_093788 ","ncRNA"
"1174","PBANKA_093790","PBANKA_093790 pre-mRNA splicing factor, putative","protein_coding"
"1175","PBANKA_093800","PBANKA_093800 conserved Plasmodium protein, unknown function","protein_coding"
"1176","PBANKA_093805","PBANKA_093805 ","ncRNA"
"1177","PBANKA_093810","PBANKA_093810 conserved Plasmodium protein, unknown function","protein_coding"
"1178","PBANKA_093820","PBANKA_093820 conserved Plasmodium protein, unknown function","protein_coding"
"1179","PBANKA_093830","PBANKA_093830 heat shock protein, putative","protein_coding"
"1180","PBANKA_093840","PBANKA_093840 endoplasmic reticulum-resident calcium binding protein, putative","protein_coding"
"1181","PBANKA_093850","PBANKA_093850 succinyl-CoA synthetase alpha subunit, putative","protein_coding"
"1182","PBANKA_093860","PBANKA_093860 casein kinase 2, alpha subunit","protein_coding"
"1183","PBANKA_093870","PBANKA_093870 D-tyrosyl-tRNA(Tyr) deacylase, putative","protein_coding"
"1184","PBANKA_093880","PBANKA_093880 conserved Plasmodium protein, unknown function","protein_coding"
"1185","PBANKA_093890","PBANKA_093890 IWS1-like protein, putative","protein_coding"
"1186","PBANKA_093900","PBANKA_093900 ion channel protein, putative","protein_coding"
"1187","PBANKA_093910","PBANKA_093910 transcription factor with AP2 domain(s), putative","protein_coding"
"1188","PBANKA_093920","PBANKA_093920 nucleolar rRNA processing protein, putative","protein_coding"
"1189","PBANKA_093930","PBANKA_093930 conserved Plasmodium protein, unknown function","protein_coding"
"1190","PBANKA_093940","PBANKA_093940 prefoldin, putative","protein_coding"
"1191","PBANKA_093950","PBANKA_093950 DNA repair protein RAD51, putative","protein_coding"
"1192","PBANKA_093960","PBANKA_093960 polyadenylate-binding protein-interacting protein 1, putative","protein_coding"
"1193","PBANKA_093970","PBANKA_093970 conserved Plasmodium protein, unknown function","protein_coding"
"1194","PBANKA_093980","PBANKA_093980 nucleic acid binding protein, putative","protein_coding"
"1195","PBANKA_093990","PBANKA_093990 U6 snRNA-associated Sm-like protein LSm4, putative","protein_coding"
"1196","PBANKA_094000","PBANKA_094000 conserved Plasmodium protein, unknown function","protein_coding"
"1197","PBANKA_094010","PBANKA_094010 protein kinase, putative","protein_coding"
"1198","PBANKA_094020","PBANKA_094020 dna2/nam7 helicase family member, putative","protein_coding"
"1199","PBANKA_094030","PBANKA_094030 DEAD/DEAH box helicase, putative","protein_coding"
"1200","PBANKA_094040","PBANKA_094040 conserved Plasmodium protein, unknown function","protein_coding"
"1201","PBANKA_094050","PBANKA_094050 conserved Plasmodium protein, unknown function","protein_coding"
"1202","PBANKA_094060","PBANKA_094060 exonuclease, putative","protein_coding"
"1203","PBANKA_094070","PBANKA_094070 conserved Plasmodium protein, unknown function","protein_coding"
"1204","PBANKA_094080","PBANKA_094080 apicoplast ribosomal protein S15 precursor, putative","protein_coding"
"1205","PBANKA_094090","PBANKA_094090 RuvB-like helicase 2, putative","protein_coding"
"1206","PBANKA_094100","PBANKA_094100 conserved Plasmodium protein, unknown function","protein_coding"
"1207","PBANKA_094110","PBANKA_094110 conserved Plasmodium protein, unknown function","protein_coding"
"1208","PBANKA_094120","PBANKA_094120 conserved protein, unknown function","protein_coding"
