"","ensembl_gene_id","external_gene_name","gene_biotype"
"2785","ENSMUSG00000073774","Kncn","protein_coding"
"2786","ENSMUSG00000035112","Wnk4","protein_coding"
"2787","ENSMUSG00000081217","Gm15268","processed_pseudogene"
"2788","ENSMUSG00000062712","Olfr531","protein_coding"
"2789","ENSMUSG00000082826","Mif-ps3","processed_pseudogene"
"2790","ENSMUSG00000042244","Pglyrp3","protein_coding"
"2791","ENSMUSG00000107496","4933431M02Rik","lincRNA"
"2792","ENSMUSG00000107475","Gm19177","processed_pseudogene"
"2793","ENSMUSG00000026166","Ccl20","protein_coding"
"2794","ENSMUSG00000108009","Gm44279","processed_pseudogene"
"2795","ENSMUSG00000109255","Gm7407","processed_pseudogene"
"2796","ENSMUSG00000034639","Setmar","protein_coding"
"2797","ENSMUSG00000108357","Snrp1c-ps1","processed_pseudogene"
"2798","ENSMUSG00000082515","Gm12902","processed_pseudogene"
"2799","ENSMUSG00000028646","Rragc","protein_coding"
"2800","ENSMUSG00000074482","Gm16589","processed_pseudogene"
"2801","ENSMUSG00000081166","Gm12819","unprocessed_pseudogene"
"2802","ENSMUSG00000116536","Gm2805","processed_pseudogene"
"2803","ENSMUSG00000108382","4930448A20Rik","lincRNA"
"2804","ENSMUSG00000083599","Gm12821","processed_pseudogene"
"2805","ENSMUSG00000108122","Gm44116","TEC"
"2806","ENSMUSG00000084226","Gm13426","processed_pseudogene"
"2807","ENSMUSG00000108554","Gm44824","processed_pseudogene"
"2808","ENSMUSG00000108019","Gm44108","processed_pseudogene"
"2809","ENSMUSG00000114354","Gm34961","lincRNA"
"2810","ENSMUSG00000079224","Gm6565","processed_pseudogene"
"2811","ENSMUSG00000087521","AI646519","antisense"
"2812","ENSMUSG00000051906","Cd209f","protein_coding"
"2813","ENSMUSG00000117297","CT571247.2","sense_intronic"
"2814","ENSMUSG00000037034","Pax1","protein_coding"
"2815","ENSMUSG00000035378","Shq1","protein_coding"
"2816","ENSMUSG00000074817","Papolb","protein_coding"
"2817","ENSMUSG00000085083","Gm11615","antisense"
"2818","ENSMUSG00000046329","Slc25a23","protein_coding"
"2819","ENSMUSG00000083753","Gm12814","unprocessed_pseudogene"
"2820","ENSMUSG00000116690","Gm49736","lincRNA"
"2821","ENSMUSG00000034359","Skint2","protein_coding"
"2822","ENSMUSG00000029576","Radil","protein_coding"
"2823","ENSMUSG00000093610","Cyp2c53-ps","transcribed_unprocessed_pseudogene"
"2824","ENSMUSG00000030001","Figla","protein_coding"
"2825","ENSMUSG00000079584","Gm364","protein_coding"
"2826","ENSMUSG00000003053","Cyp2c29","protein_coding"
"2827","ENSMUSG00000042677","Zc3h12a","protein_coding"
"2828","ENSMUSG00000041476","Smpx","protein_coding"
"2829","ENSMUSG00000019909","Fam162b","protein_coding"
"2830","ENSMUSG00000043279","Trim56","protein_coding"
"2831","ENSMUSG00000029198","Grpel1","protein_coding"
"2832","ENSMUSG00000101693","Gm19461","antisense"
"2833","ENSMUSG00000050965","Prkca","protein_coding"
"2834","ENSMUSG00000019832","Rab32","protein_coding"
"2835","ENSMUSG00000080899","Gm9109","processed_pseudogene"
"2836","ENSMUSG00000110374","Gm31172","antisense"
"2837","ENSMUSG00000110414","Gm45481","TEC"
"2838","ENSMUSG00000038745","Nlrp6","protein_coding"
"2839","ENSMUSG00000109751","Gm45479","antisense"
"2840","ENSMUSG00000029196","Tada2b","protein_coding"
"2841","ENSMUSG00000082634","Gm12900","processed_pseudogene"
"2842","ENSMUSG00000108649","Gm44855","processed_pseudogene"
"2843","ENSMUSG00000019905","Gprc6a","protein_coding"
"2844","ENSMUSG00000081993","Gm8475","processed_pseudogene"
"2845","ENSMUSG00000091390","Gm17168","antisense"
"2846","ENSMUSG00000089967","Gm16550","processed_pseudogene"
"2847","ENSMUSG00000046598","Bdh1","protein_coding"
"2848","ENSMUSG00000036615","Rfxap","protein_coding"
"2849","ENSMUSG00000026572","Tbx19","protein_coding"
"2850","ENSMUSG00000034931","Dhx8","protein_coding"
"2851","ENSMUSG00000058135","Gstm1","protein_coding"
"2852","ENSMUSG00000037463","Fbxo27","protein_coding"
"2853","ENSMUSG00000020074","Ccar1","protein_coding"
"2854","ENSMUSG00000101173","Gm29519","processed_pseudogene"
"2855","ENSMUSG00000114669","Gm48384","lincRNA"
"2856","ENSMUSG00000087010","1700041M05Rik","lincRNA"
"2857","ENSMUSG00000104163","Gm19057","processed_pseudogene"
"2858","ENSMUSG00000098065","Gm5177","transcribed_processed_pseudogene"
"2859","ENSMUSG00000114490","Gm19866","lincRNA"
"2860","ENSMUSG00000026700","Tnfsf4","protein_coding"
"2861","ENSMUSG00000036357","Gpr101","protein_coding"
"2862","ENSMUSG00000105221","Gm9332","processed_pseudogene"
"2863","ENSMUSG00000028009","1700061I17Rik","lincRNA"
"2864","ENSMUSG00000069011","Gm10254","processed_pseudogene"
"2865","ENSMUSG00000020718","Polg2","protein_coding"
"2866","ENSMUSG00000063823","Olfr532","protein_coding"
"2867","ENSMUSG00000086078","Gm11657","antisense"
"2868","ENSMUSG00000001985","Grik3","protein_coding"
"2869","ENSMUSG00000084916","Gm11656","sense_intronic"
"2870","ENSMUSG00000062545","Tlr12","protein_coding"
"2871","ENSMUSG00000056306","Sertm1","protein_coding"
"2872","ENSMUSG00000031161","Hdac6","protein_coding"
"2873","ENSMUSG00000021871","Gm49342","protein_coding"
"2874","ENSMUSG00000000049","Apoh","protein_coding"
"2875","ENSMUSG00000086902","Gm11728","lincRNA"
"2876","ENSMUSG00000103730","Gm38316","TEC"
"2877","ENSMUSG00000068417","Pnp2","protein_coding"
"2878","ENSMUSG00000028528","Dnajc6","protein_coding"
"2879","ENSMUSG00000045180","Shroom2","protein_coding"
"2880","ENSMUSG00000115338","Pnp","protein_coding"
"2881","ENSMUSG00000030108","Slc6a13","protein_coding"
"2882","ENSMUSG00000038384","Setd1b","protein_coding"
"2883","ENSMUSG00000082062","Ftl2-ps","processed_pseudogene"
"2884","ENSMUSG00000040528","Milr1","protein_coding"
"2885","ENSMUSG00000083126","Gm14109","processed_pseudogene"
"2886","ENSMUSG00000028637","Ccdc30","protein_coding"
"2887","ENSMUSG00000114359","Gm47816","processed_pseudogene"
"2888","ENSMUSG00000021488","Nsd1","protein_coding"
"2889","ENSMUSG00000022829","Stxbp5l","protein_coding"
"2890","ENSMUSG00000027881","Prpf38b","protein_coding"
"2891","ENSMUSG00000084978","Gm11655","antisense"
"2892","ENSMUSG00000043165","Lor","protein_coding"
"2893","ENSMUSG00000031513","Leprotl1","protein_coding"
"2894","ENSMUSG00000084891","Gm12958","lincRNA"
"2895","ENSMUSG00000025613","Cct8","protein_coding"
"2896","ENSMUSG00000106343","Gm18430","processed_pseudogene"
"2897","ENSMUSG00000085104","Gm11731","lincRNA"
"2898","ENSMUSG00000000216","Scnn1g","protein_coding"
"2899","ENSMUSG00000030101","Sumf1","protein_coding"
"2900","ENSMUSG00000106314","Gm9632","processed_pseudogene"
"2901","ENSMUSG00000080844","Gm14107","processed_pseudogene"
"2902","ENSMUSG00000114308","Gm48390","processed_pseudogene"
"2903","ENSMUSG00000086859","Snhg20","lincRNA"
"2904","ENSMUSG00000086962","Gm12248","protein_coding"
"2905","ENSMUSG00000066755","Tnfsf18","protein_coding"
"2906","ENSMUSG00000025701","Alox5","protein_coding"
"2907","ENSMUSG00000105914","Gm19243","processed_pseudogene"
"2908","ENSMUSG00000086645","Gm15743","antisense"
"2909","ENSMUSG00000104981","Gm43736","lincRNA"
"2910","ENSMUSG00000042510","AA986860","protein_coding"
"2911","ENSMUSG00000062031","Pgghg","protein_coding"
"2912","ENSMUSG00000018401","Mtmr4","protein_coding"
"2913","ENSMUSG00000091845","Rpl36-ps12","processed_pseudogene"
"2914","ENSMUSG00000099556","Gm28857","antisense"
"2915","ENSMUSG00000026843","Fubp3","protein_coding"
"2916","ENSMUSG00000083414","Gm14840","processed_pseudogene"
"2917","ENSMUSG00000094004","Gm5128","protein_coding"
"2918","ENSMUSG00000081443","Gm3880","protein_coding"
"2919","ENSMUSG00000000903","Vpreb3","protein_coding"
"2920","ENSMUSG00000082234","Gm16221","processed_pseudogene"
"2921","ENSMUSG00000058297","Spock2","protein_coding"
"2922","ENSMUSG00000101519","Ska2l-ps","processed_pseudogene"
"2923","ENSMUSG00000112717","Gm6362","processed_pseudogene"
"2924","ENSMUSG00000048200","Cracr2b","protein_coding"
"2925","ENSMUSG00000083836","Ldha-ps2","processed_pseudogene"
"2926","ENSMUSG00000104360","Gm8762","processed_pseudogene"
"2927","ENSMUSG00000112173","Gm48145","processed_pseudogene"
"2928","ENSMUSG00000111999","Gm5080","processed_pseudogene"
"2929","ENSMUSG00000112806","Gm48146","TEC"
"2930","ENSMUSG00000022570","Tsta3","protein_coding"
"2931","ENSMUSG00000059816","Shisal2a","protein_coding"
"2932","ENSMUSG00000034185","6430628N08Rik","protein_coding"
"2933","ENSMUSG00000103953","Gm29718","processed_pseudogene"
"2934","ENSMUSG00000109117","Gm18393","processed_pseudogene"
"2935","ENSMUSG00000093445","Lrch4","protein_coding"
"2936","ENSMUSG00000027860","Vangl1","protein_coding"
"2937","ENSMUSG00000043859","1700049L16Rik","processed_pseudogene"
"2938","ENSMUSG00000109190","Gm44621","lincRNA"
"2939","ENSMUSG00000112185","Gm47060","processed_pseudogene"
"2940","ENSMUSG00000104261","Gm17781","processed_pseudogene"
"2941","ENSMUSG00000028597","Gpx7","protein_coding"
"2942","ENSMUSG00000028707","Dmbx1","protein_coding"
"2943","ENSMUSG00000025616","Usp16","protein_coding"
"2944","ENSMUSG00000101049","Gm8856","processed_pseudogene"
"2945","ENSMUSG00000037390","Muc3","protein_coding"
"2946","ENSMUSG00000081741","Gm14106","processed_pseudogene"
"2947","ENSMUSG00000048621","Gm6377","protein_coding"
"2948","ENSMUSG00000072945","Ripply1","protein_coding"
"2949","ENSMUSG00000073787","Gm10575","processed_transcript"
"2950","ENSMUSG00000031590","Frg1","protein_coding"
"2951","ENSMUSG00000031246","Sh3bgrl","protein_coding"
"2952","ENSMUSG00000025510","Cd151","protein_coding"
"2953","ENSMUSG00000089916","Gm16160","antisense"
"2954","ENSMUSG00000051986","A530006G24Rik","lincRNA"
"2955","ENSMUSG00000083446","Gm12826","processed_pseudogene"
"2956","ENSMUSG00000083210","Gm14869","processed_pseudogene"
"2957","ENSMUSG00000079479","Gm9112","protein_coding"
"2958","ENSMUSG00000030795","Fus","protein_coding"
"2959","ENSMUSG00000033423","Eri3","protein_coding"
"2960","ENSMUSG00000100106","Gm28856","lincRNA"
"2961","ENSMUSG00000112414","Gm34609","lincRNA"
"2962","ENSMUSG00000031303","Map3k15","protein_coding"
"2963","ENSMUSG00000086706","Gm15848","antisense"
"2964","ENSMUSG00000026415","Fcamr","protein_coding"
"2965","ENSMUSG00000026398","Nr5a2","protein_coding"
"2966","ENSMUSG00000086395","A630014C17Rik","antisense"
"2967","ENSMUSG00000000782","Tcf7","protein_coding"
"2968","ENSMUSG00000103572","Gm37115","TEC"
"2969","ENSMUSG00000056883","Olfr533","protein_coding"
"2970","ENSMUSG00000082810","Gm8682","processed_pseudogene"
"2971","ENSMUSG00000040782","Cop1","protein_coding"
"2972","ENSMUSG00000031299","Pdha1","protein_coding"
"2973","ENSMUSG00000026389","Steap3","protein_coding"
"2974","ENSMUSG00000114531","A530065N20Rik","lincRNA"
"2975","ENSMUSG00000106342","Gm42891","lincRNA"
"2976","ENSMUSG00000111075","Gm47964","processed_pseudogene"
"2977","ENSMUSG00000082619","Gm16219","processed_pseudogene"
"2978","ENSMUSG00000085662","Gm16220","antisense"
"2979","ENSMUSG00000114795","Gm48396","lincRNA"
"2980","ENSMUSG00000033255","Gm5134","protein_coding"
"2981","ENSMUSG00000114734","Gm48397","lincRNA"
"2982","ENSMUSG00000085831","1700003G13Rik","antisense"
"2983","ENSMUSG00000040848","Sft2d2","protein_coding"
"2984","ENSMUSG00000037129","Tmprss13","protein_coding"
"2985","ENSMUSG00000052957","Gas1","protein_coding"
"2986","ENSMUSG00000114433","Gm48488","lincRNA"
"2987","ENSMUSG00000081223","Gm12247","processed_pseudogene"
"2988","ENSMUSG00000030763","Lcmt1","protein_coding"
"2989","ENSMUSG00000029720","Gm20605","protein_coding"
"2990","ENSMUSG00000063672","Nkx6-3","protein_coding"
"2991","ENSMUSG00000020515","Cnot8","protein_coding"
"2992","ENSMUSG00000000731","Aire","protein_coding"
"2993","ENSMUSG00000107842","Gm44089","antisense"
"2994","ENSMUSG00000107927","Gm44090","TEC"
"2995","ENSMUSG00000083393","Gm15194","processed_pseudogene"
"2996","ENSMUSG00000086141","9030622O22Rik","lincRNA"
"2997","ENSMUSG00000079165","Sap25","protein_coding"
"2998","ENSMUSG00000030000","Add2","protein_coding"
"2999","ENSMUSG00000050677","Ccdc96","protein_coding"
"3000","ENSMUSG00000102860","Gm37638","TEC"
"3001","ENSMUSG00000030598","Fbxo17","protein_coding"
"3002","ENSMUSG00000085562","2610028E06Rik","lincRNA"
"3003","ENSMUSG00000030766","Arhgap17","protein_coding"
"3004","ENSMUSG00000020766","Galk1","protein_coding"
"3005","ENSMUSG00000028796","Phc2","protein_coding"
"3006","ENSMUSG00000093650","Gm20631","antisense"
"3007","ENSMUSG00000035164","Zc3h12c","protein_coding"
"3008","ENSMUSG00000066842","Hmcn1","protein_coding"
"3009","ENSMUSG00000056270","Prr9","protein_coding"
"3010","ENSMUSG00000067351","Rps15a-ps2","processed_pseudogene"
"3011","ENSMUSG00000106143","Gm43735","antisense"
"3012","ENSMUSG00000090737","Gm6788","processed_pseudogene"
"3013","ENSMUSG00000027927","Lelp1","protein_coding"
"3014","ENSMUSG00000050765","Gm5084","lincRNA"
"3015","ENSMUSG00000040323","Gm15429","processed_pseudogene"
"3016","ENSMUSG00000053830","Gm9923","processed_pseudogene"
"3017","ENSMUSG00000104791","AC138676.1","sense_overlapping"
"3018","ENSMUSG00000020758","Itgb4","protein_coding"
"3019","ENSMUSG00000083477","Gm5555","processed_pseudogene"
"3020","ENSMUSG00000098149","Gapdh-ps14","processed_pseudogene"
"3021","ENSMUSG00000102399","Gm5049","processed_pseudogene"
"3022","ENSMUSG00000034269","Setd5","protein_coding"
"3023","ENSMUSG00000094568","Smarce1-ps1","processed_pseudogene"
"3024","ENSMUSG00000033368","Trim69","protein_coding"
"3025","ENSMUSG00000020402","Vdac1","protein_coding"
"3026","ENSMUSG00000057265","Bbof1","protein_coding"
"3027","ENSMUSG00000005893","Nr2c2","protein_coding"
"3028","ENSMUSG00000027233","Patl2","protein_coding"
"3029","ENSMUSG00000099617","Gm6550","processed_pseudogene"
"3030","ENSMUSG00000054517","Trim65","protein_coding"
"3031","ENSMUSG00000097130","Gm5262","processed_pseudogene"
"3032","ENSMUSG00000101661","Gm28392","processed_pseudogene"
"3033","ENSMUSG00000030654","Arl6ip1","protein_coding"
"3034","ENSMUSG00000081018","Gm15012","processed_pseudogene"
"3035","ENSMUSG00000103055","Gm38269","TEC"
"3036","ENSMUSG00000098134","Rnf113a2","protein_coding"
"3037","ENSMUSG00000021238","Aldh6a1","protein_coding"
"3038","ENSMUSG00000103186","Gm37088","TEC"
"3039","ENSMUSG00000060802","B2m","protein_coding"
"3040","ENSMUSG00000085127","4930444E06Rik","antisense"
"3041","ENSMUSG00000022657","Cd96","protein_coding"
"3042","ENSMUSG00000020773","Trim47","protein_coding"
"3043","ENSMUSG00000105476","Gm35439","lincRNA"
"3044","ENSMUSG00000031232","Magt1","protein_coding"
"3045","ENSMUSG00000114460","Gm10779","TEC"
"3046","ENSMUSG00000105540","Gm7988","processed_pseudogene"
"3047","ENSMUSG00000114274","Gm35333","lincRNA"
"3048","ENSMUSG00000052271","Bhlha15","protein_coding"
"3049","ENSMUSG00000104634","Gm42461","TEC"
"3050","ENSMUSG00000027424","Mgme1","protein_coding"
"3051","ENSMUSG00000111561","Gm47957","lincRNA"
"3052","ENSMUSG00000108199","Gm44249","TEC"
"3053","ENSMUSG00000114566","Gm48500","lincRNA"
"3054","ENSMUSG00000014551","Mrps25","protein_coding"
"3055","ENSMUSG00000118146","AC139233.1","processed_pseudogene"
"3056","ENSMUSG00000047230","Cldn2","protein_coding"
"3057","ENSMUSG00000111780","Gm47960","lincRNA"
"3058","ENSMUSG00000115312","Gm8518","processed_pseudogene"
"3059","ENSMUSG00000032808","Cyp2c38","protein_coding"
"3060","ENSMUSG00000095964","Gm6221","unprocessed_pseudogene"
"3061","ENSMUSG00000019923","Zwint","protein_coding"
"3062","ENSMUSG00000108069","Hspd1-ps1","processed_pseudogene"
"3063","ENSMUSG00000102046","2810404M03Rik","lincRNA"
"3064","ENSMUSG00000029090","Adgra3","protein_coding"
"3065","ENSMUSG00000027423","Snx5","protein_coding"
"3066","ENSMUSG00000037025","Foxa2","protein_coding"
"3067","ENSMUSG00000028049","Scamp3","protein_coding"
"3068","ENSMUSG00000006345","Ggt1","protein_coding"
"3069","ENSMUSG00000000817","Fasl","protein_coding"
"3070","ENSMUSG00000044667","Plppr4","protein_coding"
"3071","ENSMUSG00000081100","Gm14630","processed_pseudogene"
"3072","ENSMUSG00000081896","Gm5389","processed_pseudogene"
"3073","ENSMUSG00000096508","Gm7903","protein_coding"
"3074","ENSMUSG00000095057","Zfp353-ps","processed_pseudogene"
"3075","ENSMUSG00000111112","Gm49389","processed_pseudogene"
"3076","ENSMUSG00000111520","AC166902.1","lincRNA"
"3077","ENSMUSG00000053161","Daw1","protein_coding"
"3078","ENSMUSG00000028859","Csf3r","protein_coding"
"3079","ENSMUSG00000114452","A530001N23Rik","lincRNA"
"3080","ENSMUSG00000031545","Gpat4","protein_coding"
"3081","ENSMUSG00000098069","Gm26942","processed_pseudogene"
"3082","ENSMUSG00000014353","Tmem87b","protein_coding"
"3083","ENSMUSG00000114997","Gm49038","processed_pseudogene"
"3084","ENSMUSG00000045948","Mrps12","protein_coding"
"3085","ENSMUSG00000050846","Zfp623","protein_coding"
"3086","ENSMUSG00000086718","Gm16069","antisense"
"3087","ENSMUSG00000027465","Tbc1d20","protein_coding"
"3088","ENSMUSG00000103187","Gm37087","TEC"
"3089","ENSMUSG00000078664","Sprr2a1","protein_coding"
"3090","ENSMUSG00000037275","Gemin5","protein_coding"
"3091","ENSMUSG00000082436","Gm11688","processed_pseudogene"
"3092","ENSMUSG00000108636","Gm44650","unprocessed_pseudogene"
"3093","ENSMUSG00000006395","Hyi","polymorphic_pseudogene"
"3094","ENSMUSG00000108608","Gm6916","transcribed_processed_pseudogene"
"3095","ENSMUSG00000068893","Sprr2a2","protein_coding"
"3096","ENSMUSG00000110247","Gm45269","processed_pseudogene"
"3097","ENSMUSG00000105151","Gm43241","lincRNA"
"3098","ENSMUSG00000111873","Gm39463","antisense"
"3099","ENSMUSG00000066235","Pomgnt2","protein_coding"
"3100","ENSMUSG00000053038","Gm6180","processed_pseudogene"
"3101","ENSMUSG00000103286","Gm5850","processed_pseudogene"
"3102","ENSMUSG00000106459","Gm43245","processed_pseudogene"
"3103","ENSMUSG00000031532","Saraf","protein_coding"
"3104","ENSMUSG00000105966","Gm43242","lincRNA"
"3105","ENSMUSG00000105891","A230001M10Rik","lincRNA"
"3106","ENSMUSG00000079168","Cd209g","protein_coding"
"3107","ENSMUSG00000045662","Henmt1","protein_coding"
"3108","ENSMUSG00000047751","Utf1","protein_coding"
"3109","ENSMUSG00000033253","Szt2","protein_coding"
"3110","ENSMUSG00000110729","Gm47117","lincRNA"
"3111","ENSMUSG00000083627","Gm12502","processed_pseudogene"
"3112","ENSMUSG00000087357","Gm12498","lincRNA"
"3113","ENSMUSG00000084964","Gm15503","processed_transcript"
"3114","ENSMUSG00000030844","Rgs10","protein_coding"
"3115","ENSMUSG00000024935","Slc1a1","protein_coding"
"3116","ENSMUSG00000111921","Gm48406","processed_pseudogene"
"3117","ENSMUSG00000112772","Gm48400","processed_pseudogene"
"3118","ENSMUSG00000068323","Slc4a5","protein_coding"
"3119","ENSMUSG00000112730","4930567K20Rik","antisense"
"3120","ENSMUSG00000087057","Gm11730","antisense"
"3121","ENSMUSG00000112574","Gm5750","processed_pseudogene"
"3122","ENSMUSG00000019828","Grm1","protein_coding"
"3123","ENSMUSG00000058806","Col13a1","protein_coding"
"3124","ENSMUSG00000084052","Gm11745","processed_pseudogene"
"3125","ENSMUSG00000020823","Sec14l1","protein_coding"
"3126","ENSMUSG00000049764","Zfp280b","protein_coding"
"3127","ENSMUSG00000025810","Nrp1","protein_coding"
"3128","ENSMUSG00000112878","1700042O05Rik","lincRNA"
"3129","ENSMUSG00000009640","Dmap1","protein_coding"
"3130","ENSMUSG00000025473","Adam8","protein_coding"
"3131","ENSMUSG00000110562","Gm9204","processed_pseudogene"
"3132","ENSMUSG00000040105","Plpp6","protein_coding"
"3133","ENSMUSG00000110654","Gm45746","TEC"
"3134","ENSMUSG00000034311","Kif4","protein_coding"
"3135","ENSMUSG00000057337","Chst3","protein_coding"
"3136","ENSMUSG00000064202","4430402I18Rik","protein_coding"
"3137","ENSMUSG00000025809","Itgb1","protein_coding"
"3138","ENSMUSG00000073027","Dmrtc1b","protein_coding"
"3139","ENSMUSG00000015668","Pdzd11","protein_coding"
"3140","ENSMUSG00000079174","Gm3054","lincRNA"
